id,cid,label,ChineseSimplified,ChineseTraditional,English,Japanese,Korean,French,German,Spanish,Portuguese,Russian,Turkish,Thai,Indonesian,Vietnamese,Italian,Polish,Dutch,Swedish,Norwegian,Danish,Finnish,Ukrainian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100714,传授刀法_对白_05,,刀法没有花招，难的也不是招式，是你敢不敢把刀挥下去。,刀法沒有花招，難的也不是招式，是你敢不敢把刀揮下去。,Blade techniques have no tricks. The hard part isn't the moves—it's whether you dare to swing the blade.,刀法に小細工はない。難しいのは技ではなく、刀を振り下ろす勇気があるかどうかだ。,도법에는 속임수가 없다. 어려운 건 동작이 아니라 칼을 휘두를 용기가 있는지다.,Les techniques de lame n'ont pas de trucs. Le plus dur ce n'est pas les mouvements—c'est si tu oses balancer la lame.,Klingentechniken haben keine Tricks. Das Schwierige sind nicht die Bewegungen—es ist ob du es wagst die Klinge zu schwingen.,Las técnicas de espada no tienen trucos. Lo difícil no son los movimientos—es si te atreves a blandir la espada.,Técnicas de lâmina não têm truques. A parte difícil não são os movimentos—é se você ousa balançar a lâmina.,В технике клинка нет трюков. Сложно не движения—а осмелишься ли ты взмахнуть клинком.,Bıçak tekniklerinin hiçbir numarası yok. Zor olan hareketler değil—bıçağı sallamaya cesaret edip etmediğin.,เทคนิคดาบไม่มีกลอุบาย ส่วนที่ยากไม่ใช่ท่าทาง—แต่คือคุณกล้าฟันดาบลงไปหรือเปล่า,Teknik pedang tidak punya trik. Yang sulit bukan gerakannya—tapi apakah kamu berani mengayunkan pedangnya.,Kỹ thuật đao không có mẹo. Phần khó không phải là chiêu thức—mà là bạn có dám vung đao xuống không.,Le tecniche di lama non hanno trucchi. La parte difficile non sono le mosse—è se osi far oscillare la lama.,Techniki ostrza nie mają sztuczek. Trudna część to nie ruchy—to czy odważysz się zamachnąć ostrzem.,Mestechnieken hebben geen trucs. Het moeilijke deel zijn niet de bewegingen—het is of je durft het mes te zwaaien.,Bladtekniker har inga trick. Det svåra är inte rörelserna—det är om du vågar svinga bladet.,Bladteknikker har ingen triks. Det vanskelige er ikke bevegelsene—det er om du tør å svinge bladet.,Bladteknikker har ingen tricks. Det svære er ikke bevægelserne—det er om du tør svinge bladet.,Terätekniikoissa ei ole temppuja. Vaikea osa ei ole liikkeet—vaan uskaltaako lyödä terällä.,Техніка клинка не має хитрощів. Складне не рухи—а чи наважишся ти махнути клинком.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100715,传授刀法_对白_06,,阿玛图突然抬刀，刀锋停在你眼前一寸。,阿瑪圖突然抬刀，刀鋒停在你眼前一寸。,Amatu suddenly raises his blade the edge stopping an inch from your eyes.,アマトゥは突然刀を上げ、刃先が目の前一寸で止まる。,아마투가 갑자기 도를 들어올려 칼날이 눈앞 한 치에 멈춘다.,Amatu lève soudainement sa lame le tranchant s'arrêtant à un pouce de tes yeux.,Amatu hebt plötzlich seine Klinge die Schneide stoppt einen Zoll vor deinen Augen.,Amatu levanta repentinamente su espada el filo se detiene a una pulgada de tus ojos.,Amatu levanta repentinamente sua lâmina a borda parando a uma polegada de seus olhos.,Амату внезапно поднимает клинок лезвие останавливается в дюйме от твоих глаз.,Amatu aniden bıçağını kaldırıyor keskin kenar gözlerinin bir inç önünde duruyor.,อามาตุยกดาบขึ้นอย่างกะทันหันคมดาบหยุดห่างจากตาคุณหนึ่งนิ้ว,Amatu tiba-tiba mengangkat pedangnya ujungnya berhenti satu inci dari matamu.,Amatu đột ngột giơ dao lưỡi dao dừng cách mắt bạn một tấc.,Amatu alza improvvisamente la lama il filo si ferma a un pollice dai tuoi occhi.,Amatu nagle podnosi ostrze krawędź zatrzymuje się cal od twoich oczu.,Amatu heft plotseling zijn mes de rand stopt op een centimeter van je ogen.,Amatu höjer plötsligt sitt blad eggen stannar en tum från dina ögon.,Amatu løfter plutselig bladet sitt eggen stopper en tomme fra øynene dine.,Amatu løfter pludselig sit blad æggen stopper en tomme fra dine øjne.,Amatu nostaa yhtäkkiä teränsä terä pysähtyy tuuman päähän silmistäsi.,Амату раптом піднімає клинок лезо зупиняється за дюйм від твоїх очей.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100716,传授刀法_对白_07,,阿玛图收刀，嘴角微扬。,阿瑪圖收刀，嘴角微揚。,Amatu sheathes his blade a slight smile at the corner of his mouth.,アマトゥは刀を収め、口元にかすかな笑みを浮かべる。,아마투는 도를 거두며 입가에 미소를 띤다.,Amatu rengaine sa lame un léger sourire au coin de sa bouche.,Amatu steckt seine Klinge weg ein leichtes Lächeln in seinem Mundwinkel.,Amatu enfunda su espada una leve sonrisa en la comisura de su boca.,Amatu embainham sua lâmina um leve sorriso no canto de sua boca.,Амату убирает клинок лёгкая улыбка в уголке рта.,Amatu bıçağını kınına koyuyor ağzının kenarında hafif bir gülümseme.,อามาตุเก็บดาบมุมปากยกขึ้นเล็กน้อย,Amatu menyarungkan pedangnya senyum tipis di sudut mulutnya.,Amatu thu dao lại một nụ cười nhẹ ở khóe miệng.,Amatu ripone la lama un leggero sorriso all'angolo della bocca.,Amatu chowa ostrze lekki uśmiech w kąciku ust.,Amatu bergt zijn mes op een lichte glimlach in zijn mondhoek.,Amatu lägger undan sitt blad ett litet leende i mungipan.,Amatu legger bort bladet sitt et lite smil i munnviken.,Amatu lægger sit blad væk et let smil i mundvigen.,Amatu pistää teränsä pois pieni hymy suupielessä.,Амату прибирає клинок легка посмішка в куточку рота.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100717,传授刀法_对白_08,,不错，恐惧藏在心里，没写在脸上。,不錯，恐懼藏在心裡，沒寫在臉上。,Not bad. Fear stays in your heart not written on your face.,悪くない。恐怖は心に留め、顔には出さない。,나쁘지 않군. 두려움은 마음에 담고 얼굴에 드러내지 않는다.,Pas mal. La peur reste dans ton cœur pas écrite sur ton visage.,Nicht schlecht. Angst bleibt in deinem Herzen nicht auf deinem Gesicht geschrieben.,Nada mal. El miedo permanece en tu corazón no escrito en tu rostro.,Nada mal. O medo fica no seu coração não escrito no seu rosto.,Неплохо. Страх остаётся в сердце а не на лице.,Fena değil. Korku kalbinde kalıyor yüzüne yazılmıyor.,ไม่เลว ความกลัวอยู่ในใจไม่ได้เขียนบนใบหน้า,Lumayan. Ketakutan tetap di hatimu tidak tertulis di wajahmu.,Không tệ. Nỗi sợ ở trong tim không viết trên mặt.,Non male. La paura resta nel cuore non scritta sul viso.,Nieźle. Strach zostaje w sercu nie napisany na twarzy.,Niet slecht. Angst blijft in je hart niet op je gezicht geschreven.,Inte illa. Rädslan stannar i ditt hjärta inte skriven i ditt ansikte.,Ikke verst. Frykten blir i hjertet ikke skrevet i ansiktet.,Ikke dårligt. Frygten bliver i hjertet ikke skrevet i ansigtet.,Ei hassumpaa. Pelko pysyy sydämessäsi ei kasvoillasi.,Непогано. Страх залишається в серці а не написаний на обличчі.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100718,传授剑术_对白_01,,伊沙尔缓缓拔剑，剑身平举，纹丝不动，一阵风拂过他的白发。,伊沙爾緩緩拔劍，劍身平舉，紋絲不動，一陣風拂過他的白髮。,Ishar slowly draws his sword holding it level perfectly still as wind brushes through his white hair.,イシャールはゆっくりと剣を抜き、水平に構え、微動だにしない。風が白髪を撫でる。,이샤르는 천천히 검을 뽑아 수평으로 들고 미동도 없다. 바람이 백발을 스친다.,Ishar dégaine lentement son épée la tenant à niveau parfaitement immobile alors que le vent effleure ses cheveux blancs.,Ishar zieht langsam sein Schwert hält es waagerecht völlig still während der Wind durch sein weißes Haar streicht.,Ishar desenvaina lentamente su espada manteniéndola nivelada perfectamente quieta mientras el viento roza su cabello blanco.,Ishar saca lentamente sua espada segurando-a nivelada perfeitamente imóvel enquanto o vento passa por seu cabelo branco.,Ишар медленно вынимает меч держа его горизонтально абсолютно неподвижно ветер касается его белых волос.,Ishar yavaşça kılıcını çeker onu düz tutarak mükemmel bir şekilde hareketsiz kalırken rüzgar beyaz saçlarını okşuyor.,อิชาร์ชักดาบช้าๆ ถือดาบในแนวราบนิ่งสนิทขณะลมพัดผ่านผมขาวของเขา,Ishar perlahan menarik pedangnya memegangnya rata sangat diam saat angin meniup rambut putihnya.,Ishar từ từ rút kiếm giữ ngang hoàn toàn bất động khi gió lướt qua mái tóc bạc.,Ishar estrae lentamente la spada tenendola in piano perfettamente immobile mentre il vento accarezza i suoi capelli bianchi.,Ishar powoli wyciąga miecz trzymając go poziomo całkowicie nieruchomo gdy wiatr muska jego białe włosy.,Ishar trekt langzaam zijn zwaard houdt het horizontaal volkomen stil terwijl de wind door zijn witte haar strijkt.,Ishar drar långsamt sitt svärd håller det jämnt helt stilla medan vinden stryker genom hans vita hår.,Ishar trekker sakte sverdet sitt holder det jevnt helt stille mens vinden stryker gjennom hans hvite hår.,Ishar trækker langsomt sit sværd holder det vandret helt stille mens vinden stryger gennem hans hvide hår.,Ishar vetää hitaasti miekkansa pitäen sitä vaakatasossa täysin liikkumatta tuulen sivellessa valkoisia hiuksiaan.,Ішар повільно витягує меч тримаючи його горизонтально абсолютно нерухомо вітер торкається його білого волосся.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100719,传授剑术_对白_02,,剑是心的倒影。心乱，剑必乱。,劍是心的倒影。心亂，劍必亂。,The sword is a reflection of the heart. When the heart wavers the sword wavers.,剣は心の鏡だ。心が乱れれば、剣も乱れる。,검은 마음의 반영이다. 마음이 흔들리면 검도 흔들린다.,L'épée est le reflet du cœur. Quand le cœur vacille l'épée vacille.,Das Schwert ist ein Spiegelbild des Herzens. Wenn das Herz wankt wankt das Schwert.,La espada es un reflejo del corazón. Cuando el corazón vacila la espada vacila.,A espada é um reflexo do coração. Quando o coração vacila a espada vacila.,Меч—отражение сердца. Когда сердце колеблется меч колеблется.,Kılıç kalbin yansımasıdır. Kalp sallandığında kılıç da sallanır.,ดาบคือเงาสะท้อนของหัวใจ เมื่อใจไม่สงบดาบก็ไม่สงบ,Pedang adalah cerminan hati. Ketika hati goyah pedang pun goyah.,Kiếm là sự phản chiếu của tâm. Khi tâm loạn kiếm ắt loạn.,La spada è un riflesso del cuore. Quando il cuore vacilla la spada vacilla.,Miecz jest odbiciem serca. Gdy serce się chwieje miecz się chwieje.,Het zwaard is een weerspiegeling van het hart. Als het hart wankelt wankelt het zwaard.,Svärdet är en återspegling av hjärtat. När hjärtat vacklar vacklar svärdet.,Sverdet er en refleksjon av hjertet. Når hjertet vakler vakler sverdet.,Sværdet er en afspejling af hjertet. Når hjertet vakler vakler sværdet.,Miekka on sydämen heijastus. Kun sydän horjuu miekka horjuu.,Меч—відображення серця. Коли серце вагається меч вагається.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100720,传授剑术_对白_03,,伊沙尔将剑递到你面前。,伊沙爾將劍遞到你面前。,Ishar extends the sword to you.,イシャールは剣を君の前に差し出す。,이샤르가 당신 앞에 검을 내민다.,Ishar te tend l'épée.,Ishar reicht dir das Schwert.,Ishar te extiende la espada.,Ishar estende a espada para você.,Ишар протягивает тебе меч.,Ishar kılıcı sana uzatıyor.,อิชาร์ยื่นดาบให้คุณ,Ishar mengulurkan pedang kepadamu.,Ishar đưa kiếm cho bạn.,Ishar ti porge la spada.,Ishar wyciąga do ciebie miecz.,Ishar reikt je het zwaard aan.,Ishar räcker dig svärdet.,Ishar rekker deg sverdet.,Ishar rækker dig sværdet.,Ishar ojentaa miekan sinulle.,Ішар простягає тобі меч.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100721,传授剑术_对白_04,,握住它。,握住它。,Hold it.,握れ。,잡아라.,Tiens-le.,Halt es fest.,Sosténlo.,Segure-o.,Держи.,Tut.,จับไว้,Pegang.,Cầm lấy.,Tienilo.,Trzymaj.,Houd het vast.,Håll i det.,Hold det.,Hold det.,Pidä kiinni.,Тримай.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100722,传授剑术_对白_05,,你接过剑，剑身微微颤抖。,你接過劍，劍身微微顫抖。,You take the sword. The blade trembles slightly.,君は剣を受け取る。剣身がわずかに震える。,당신은 검을 받는다. 검신이 미세하게 떨린다.,Tu prends l'épée. La lame tremble légèrement.,Du nimmst das Schwert. Die Klinge zittert leicht.,Tomas la espada. La hoja tiembla ligeramente.,Você pega a espada. A lâmina treme levemente.,Ты берёшь меч. Клинок слегка дрожит.,Kılıcı alıyorsun. Bıçak hafifçe titriyor.,คุณรับดาบมา ใบดาบสั่นเล็กน้อย,Kamu mengambil pedang itu. Bilahnya sedikit bergetar.,Bạn cầm lấy kiếm. Lưỡi kiếm run nhẹ.,Prendi la spada. La lama trema leggermente.,Bierzesz miecz. Ostrze lekko drży.,Je pakt het zwaard. Het lemmet trilt licht.,Du tar emot svärdet. Bladet darrar lätt.,Du tar sverdet. Bladet skjelver lett.,Du tager sværdet. Bladet ryster let.,Otat miekan. Terä vapisee hieman.,Ти береш меч. Клинок злегка тремтить.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100723,传授剑术_对白_06,,看到了吗？那是你心里的杂念。,看到了嗎？那是你心裡的雜念。,See that? Those are the distractions in your heart.,見えるか？それが心の中の雑念だ。,보이지? 그게 네 마음속 잡념이다.,Tu vois? Ce sont les distractions dans ton cœur.,Siehst du das? Das sind die Ablenkungen in deinem Herzen.,¿Ves eso? Son las distracciones en tu corazón.,Vê isso? São as distrações no seu coração.,Видишь? Это отвлечения в твоём сердце.,Görüyor musun? Bunlar kalbindeki dikkat dağınıklıkları.,เห็นไหม นั่นคือความฟุ้งซ่านในใจคุณ,Lihat itu? Itu adalah gangguan di hatimu.,Thấy chưa? Đó là tạp niệm trong tim bạn.,Vedi? Quelle sono le distrazioni nel tuo cuore.,Widzisz? To rozproszenia w twoim sercu.,Zie je dat? Dat zijn de afleidingen in je hart.,Ser du det? Det är distraktionerna i ditt hjärta.,Ser du det? Det er distraksjonene i hjertet ditt.,Ser du det? Det er distraktionerne i dit hjerte.,Näetkö? Ne ovat häiriötekijöitä sydämessäsi.,Бачиш? Це відволікання в твоєму серці.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
